train_test,car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties,ln_warranties,car_type_code
Train,Convertible,2021,2021-10-01,2021-10-31,1,10,0.0,1.0,525,6.263398262591624,2
Train,Convertible,2021,2021-10-01,2021-10-31,5,10,0.0,1.0,525,6.263398262591624,2
Train,Convertible,2021,2021-10-01,2021-10-31,11,10,0.0,1.0,525,6.263398262591624,2
Train,Convertible,2021,2021-11-01,2021-11-30,0,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,2,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,3,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,4,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,7,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,8,11,0.0,3.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-11-01,2021-11-30,9,11,0.0,1.0,576,6.3561076606958915,2
Train,Convertible,2021,2021-12-01,2021-12-31,1,12,0.0,2.0,629,6.444131256700441,2
Train,Convertible,2021,2021-12-01,2021-12-31,3,12,0.0,1.0,629,6.444131256700441,2
Train,Convertible,2021,2021-12-01,2021-12-31,6,12,0.0,1.0,629,6.444131256700441,2
Train,Convertible,2021,2021-12-01,2021-12-31,7,12,0.0,1.0,629,6.444131256700441,2
Train,Convertible,2021,2021-12-01,2021-12-31,8,12,0.0,1.0,629,6.444131256700441,2
Train,Convertible,2021,2022-01-01,2022-01-31,0,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,1,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,2,01,0.0,2.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,5,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,7,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,8,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,9,01,0.0,2.0,675,6.51471269087253,2
Train,Convertible,2021,2022-01-01,2022-01-31,11,01,0.0,1.0,675,6.51471269087253,2
Train,Convertible,2021,2022-02-01,2022-02-28,2,02,0.0,1.0,710,6.565264970035361,2
Train,Convertible,2021,2022-02-01,2022-02-28,4,02,0.0,1.0,710,6.565264970035361,2
Train,Convertible,2021,2022-02-01,2022-02-28,12,02,0.0,3.0,710,6.565264970035361,2
Train,Convertible,2021,2022-03-01,2022-03-31,7,03,0.0,1.0,737,6.602587892189336,2
Train,Convertible,2021,2022-04-01,2022-04-30,1,04,0.0,1.0,764,6.638567789166521,2
Train,Convertible,2021,2022-04-01,2022-04-30,3,04,0.0,1.0,764,6.638567789166521,2
Train,Convertible,2021,2022-04-01,2022-04-30,5,04,0.0,1.0,764,6.638567789166521,2
Train,Convertible,2021,2022-04-01,2022-04-30,6,04,0.0,1.0,764,6.638567789166521,2
Train,Convertible,2021,2022-04-01,2022-04-30,15,04,0.0,1.0,764,6.638567789166521,2
Train,Convertible,2021,2022-05-01,2022-05-31,1,05,0.0,2.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,3,05,0.0,1.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,7,05,0.0,2.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,8,05,0.0,1.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,11,05,0.0,1.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,12,05,0.0,2.0,783,6.663132695990803,2
Train,Convertible,2021,2022-05-01,2022-05-31,17,05,0.0,1.0,783,6.663132695990803,2
Train,Convertible,2021,2022-06-01,2022-06-30,1,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,2,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,4,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,6,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,7,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,8,06,0.0,4.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,9,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-06-01,2022-06-30,11,06,0.0,1.0,796,6.679599185844383,2
Train,Convertible,2021,2022-07-01,2022-07-31,1,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,4,07,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,7,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,8,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,9,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,10,07,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,11,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-07-01,2022-07-31,15,07,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-08-01,2022-08-31,7,08,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-08-01,2022-08-31,10,08,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-08-01,2022-08-31,14,08,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-08-01,2022-08-31,20,08,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,5,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,6,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,7,09,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,9,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,10,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,11,09,0.0,3.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,13,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,15,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-09-01,2022-09-30,16,09,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,3,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,4,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,14,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,15,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,16,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,17,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,18,10,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-10-01,2022-10-31,20,10,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-11-01,2022-11-30,7,11,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-11-01,2022-11-30,10,11,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-11-01,2022-11-30,12,11,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-11-01,2022-11-30,15,11,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-11-01,2022-11-30,16,11,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-12-01,2022-12-31,14,12,0.0,3.0,800,6.684611727667927,2
Train,Convertible,2021,2022-12-01,2022-12-31,15,12,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2022-12-01,2022-12-31,18,12,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2022-12-01,2022-12-31,26,12,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,8,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,9,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,10,01,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,13,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,15,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,17,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,19,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,21,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-01-01,2023-01-31,22,01,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-02-01,2023-02-28,15,02,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-02-01,2023-02-28,16,02,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-02-01,2023-02-28,17,02,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-02-01,2023-02-28,19,02,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-02-01,2023-02-28,25,02,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-03-01,2023-03-31,13,03,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-03-01,2023-03-31,17,03,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-03-01,2023-03-31,22,03,0.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2023-03-01,2023-03-31,24,03,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-04-01,2023-04-30,17,04,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-04-01,2023-04-30,21,04,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-04-01,2023-04-30,25,04,0.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,10,05,4.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,11,05,12.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,12,05,19.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,13,05,26.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,14,05,27.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,15,05,34.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,16,05,48.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,17,05,54.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,18,05,51.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,19,05,83.0,2.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,20,05,46.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,21,05,68.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,22,05,52.0,1.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,23,05,57.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,24,05,40.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,25,05,56.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,26,05,30.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,27,05,38.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,28,05,25.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,29,05,15.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,30,05,10.0,0.0,800,6.684611727667927,2
Train,Convertible,2021,2023-05-01,2023-05-31,31,05,5.0,0.0,800,6.684611727667927,2
Train,Electric Vehicle,2019,2019-08-01,2019-08-31,2,08,0.0,1.0,393,5.973809611869261,3
Train,Electric Vehicle,2019,2020-06-01,2020-06-30,6,06,0.0,1.0,796,6.679599185844383,3
Train,Electric Vehicle,2019,2020-08-01,2020-08-31,15,08,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2020-11-01,2020-11-30,21,11,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2021-02-01,2021-02-28,9,02,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2021-08-01,2021-08-31,23,08,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2021-10-01,2021-10-31,21,10,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2021-10-01,2021-10-31,36,10,4.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2019,2021-11-01,2021-11-30,36,11,16.0,0.0,795,6.678342114654332,3
Train,Electric Vehicle,2019,2021-12-01,2021-12-31,36,12,20.0,0.0,780,6.659293919683638,3
Train,Electric Vehicle,2019,2022-01-01,2022-01-31,36,01,19.0,0.0,760,6.633318433280377,3
Train,Electric Vehicle,2019,2022-02-01,2022-02-28,36,02,31.0,0.0,740,6.606650186198215,3
Train,Electric Vehicle,2019,2022-03-01,2022-03-31,36,03,33.0,0.0,708,6.56244409369372,3
Train,Electric Vehicle,2019,2022-04-01,2022-04-30,36,04,44.0,0.0,677,6.517671272912275,3
Train,Electric Vehicle,2019,2022-05-01,2022-05-31,36,05,41.0,0.0,633,6.450470422144176,3
Train,Electric Vehicle,2019,2022-06-01,2022-06-30,36,06,57.0,0.0,591,6.3818160174060985,3
Train,Electric Vehicle,2019,2022-07-01,2022-07-31,36,07,58.0,0.0,535,6.282266746896006,3
Train,Electric Vehicle,2019,2022-08-01,2022-08-31,36,08,74.0,0.0,474,6.161207321695077,3
Train,Electric Vehicle,2019,2022-09-01,2022-09-30,36,09,68.0,0.0,403,5.998936561946683,3
Train,Electric Vehicle,2019,2022-10-01,2022-10-31,30,10,0.0,1.0,334,5.811140992976701,3
Train,Electric Vehicle,2019,2022-10-01,2022-10-31,36,10,64.0,0.0,334,5.811140992976701,3
Train,Electric Vehicle,2019,2022-11-01,2022-11-30,36,11,54.0,0.0,267,5.58724865840025,3
Train,Electric Vehicle,2019,2022-12-01,2022-12-31,36,12,57.0,0.0,215,5.3706380281276624,3
Train,Electric Vehicle,2019,2023-01-01,2023-01-31,36,01,39.0,0.0,160,5.075173815233827,3
Train,Electric Vehicle,2019,2023-02-01,2023-02-28,36,02,25.0,0.0,120,4.787491742782046,3
Train,Electric Vehicle,2019,2023-03-01,2023-03-31,36,03,33.0,0.0,95,4.553876891600541,3
Train,Electric Vehicle,2019,2023-04-01,2023-04-30,36,04,23.0,0.0,63,4.143134726391533,3
Train,Electric Vehicle,2019,2023-05-01,2023-05-31,34,05,2.0,0.0,40,3.6888794541139363,3
Train,Electric Vehicle,2019,2023-05-01,2023-05-31,35,05,19.0,0.0,40,3.6888794541139363,3
Train,Electric Vehicle,2019,2023-05-01,2023-05-31,36,05,19.0,0.0,40,3.6888794541139363,3
Train,Electric Vehicle,2020,2020-01-01,2020-01-31,0,01,0.0,1.0,56,4.02535169073515,3
Train,Electric Vehicle,2020,2020-11-01,2020-11-30,5,11,0.0,1.0,616,6.423246963533519,3
Train,Electric Vehicle,2020,2021-09-01,2021-09-30,11,09,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2020,2021-10-01,2021-10-31,11,10,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2020,2021-11-01,2021-11-30,6,11,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2020,2022-05-01,2022-05-31,12,05,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2020,2022-10-01,2022-10-31,36,10,2.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2020,2022-11-01,2022-11-30,36,11,10.0,0.0,797,6.680854678790215,3
Train,Electric Vehicle,2020,2022-12-01,2022-12-31,36,12,18.0,0.0,788,6.669498089857879,3
Train,Electric Vehicle,2020,2023-01-01,2023-01-31,36,01,28.0,0.0,767,6.642486801367256,3
Train,Electric Vehicle,2020,2023-02-01,2023-02-28,36,02,38.0,0.0,742,6.60934924316738,3
Train,Electric Vehicle,2020,2023-03-01,2023-03-31,36,03,45.0,0.0,704,6.556778356158042,3
Train,Electric Vehicle,2020,2023-04-01,2023-04-30,36,04,39.0,0.0,657,6.48768401848461,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,22,05,4.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,23,05,4.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,24,05,16.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,25,05,14.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,26,05,19.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,27,05,25.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,28,05,52.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,29,05,49.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,30,05,53.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,31,05,68.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,32,05,65.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,33,05,61.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,34,05,71.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,35,05,59.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2020,2023-05-01,2023-05-31,36,05,60.0,0.0,620,6.429719478039138,3
Train,Electric Vehicle,2021,2021-12-01,2021-12-31,11,12,0.0,1.0,662,6.495265555937008,3
Train,Electric Vehicle,2021,2022-01-01,2022-01-31,9,01,0.0,1.0,695,6.543911845564792,3
Train,Electric Vehicle,2021,2022-06-01,2022-06-30,6,06,0.0,1.0,796,6.679599185844383,3
Train,Electric Vehicle,2021,2022-10-01,2022-10-31,10,10,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-01-01,2023-01-31,15,01,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-02-01,2023-02-28,22,02,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-03-01,2023-03-31,16,03,0.0,1.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,10,05,3.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,11,05,9.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,12,05,9.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,13,05,16.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,14,05,30.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,15,05,37.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,16,05,32.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,17,05,57.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,18,05,60.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,19,05,66.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,20,05,73.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,21,05,76.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,22,05,75.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,23,05,45.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,24,05,49.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,25,05,34.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,26,05,38.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,27,05,28.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,28,05,25.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,29,05,20.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,30,05,12.0,0.0,800,6.684611727667927,3
Train,Electric Vehicle,2021,2023-05-01,2023-05-31,31,05,6.0,0.0,800,6.684611727667927,3
Train,Hatchback,2019,2018-12-01,2018-12-31,2,12,0.0,1.0,35,3.5553480614894135,4
Train,Hatchback,2019,2019-03-01,2019-03-31,2,03,0.0,1.0,125,4.8283137373023015,4
Train,Hatchback,2019,2019-05-01,2019-05-31,4,05,0.0,1.0,222,5.402677381872279,4
Train,Hatchback,2019,2019-06-01,2019-06-30,2,06,0.0,1.0,265,5.579729825986222,4
Train,Hatchback,2019,2019-07-01,2019-07-31,8,07,0.0,1.0,328,5.793013608384144,4
Train,Hatchback,2019,2019-08-01,2019-08-31,0,08,0.0,1.0,403,5.998936561946683,4
Train,Hatchback,2019,2019-08-01,2019-08-31,2,08,0.0,1.0,403,5.998936561946683,4
Train,Hatchback,2019,2019-08-01,2019-08-31,7,08,0.0,1.0,403,5.998936561946683,4
Train,Hatchback,2019,2019-11-01,2019-11-30,3,11,0.0,1.0,609,6.411818267709897,4
Train,Hatchback,2019,2019-12-01,2019-12-31,1,12,0.0,1.0,646,6.470799503782602,4
Train,Hatchback,2019,2019-12-01,2019-12-31,6,12,0.0,1.0,646,6.470799503782602,4
Train,Hatchback,2019,2020-02-01,2020-02-29,1,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-02-01,2020-02-29,2,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-02-01,2020-02-29,4,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-02-01,2020-02-29,5,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-02-01,2020-02-29,6,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-02-01,2020-02-29,10,02,0.0,1.0,723,6.583409222158765,4
Train,Hatchback,2019,2020-03-01,2020-03-31,6,03,0.0,1.0,748,6.617402977974478,4
Train,Hatchback,2019,2020-04-01,2020-04-30,3,04,0.0,1.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-04-01,2020-04-30,5,04,0.0,1.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-04-01,2020-04-30,6,04,0.0,1.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-04-01,2020-04-30,7,04,0.0,1.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-04-01,2020-04-30,8,04,0.0,2.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-04-01,2020-04-30,10,04,0.0,1.0,770,6.646390514847729,4
Train,Hatchback,2019,2020-05-01,2020-05-31,8,05,0.0,1.0,789,6.670766320845874,4
Train,Hatchback,2019,2020-05-01,2020-05-31,11,05,0.0,1.0,789,6.670766320845874,4
Train,Hatchback,2019,2020-05-01,2020-05-31,18,05,0.0,1.0,789,6.670766320845874,4
Train,Hatchback,2019,2020-06-01,2020-06-30,19,06,1.0,1.0,796,6.679599185844383,4
Train,Hatchback,2019,2020-07-01,2020-07-31,7,07,0.0,1.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-07-01,2020-07-31,8,07,0.0,1.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-07-01,2020-07-31,12,07,0.0,1.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-07-01,2020-07-31,13,07,0.0,2.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-07-01,2020-07-31,14,07,0.0,1.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-07-01,2020-07-31,20,07,1.0,0.0,799,6.683360945766275,4
Train,Hatchback,2019,2020-08-01,2020-08-31,9,08,0.0,1.0,798,6.682108597449809,4
Train,Hatchback,2019,2020-08-01,2020-08-31,13,08,0.0,1.0,798,6.682108597449809,4
Train,Hatchback,2019,2020-08-01,2020-08-31,16,08,0.0,1.0,798,6.682108597449809,4
Train,Hatchback,2019,2020-08-01,2020-08-31,17,08,0.0,1.0,798,6.682108597449809,4
Train,Hatchback,2019,2020-08-01,2020-08-31,22,08,1.0,0.0,798,6.682108597449809,4
Train,Hatchback,2019,2020-09-01,2020-09-30,8,09,0.0,1.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-09-01,2020-09-30,13,09,0.0,1.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-09-01,2020-09-30,20,09,0.0,1.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-10-01,2020-10-31,17,10,0.0,1.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-10-01,2020-10-31,19,10,1.0,0.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-10-01,2020-10-31,22,10,1.0,0.0,797,6.680854678790215,4
Train,Hatchback,2019,2020-11-01,2020-11-30,10,11,0.0,1.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-11-01,2020-11-30,14,11,0.0,1.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-11-01,2020-11-30,18,11,0.0,1.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-11-01,2020-11-30,19,11,1.0,0.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-11-01,2020-11-30,21,11,1.0,1.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-11-01,2020-11-30,23,11,2.0,0.0,795,6.678342114654332,4
Train,Hatchback,2019,2020-12-01,2020-12-31,7,12,0.0,1.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,11,12,0.0,1.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,13,12,0.0,1.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,15,12,0.0,1.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,18,12,0.0,2.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,20,12,0.0,1.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,24,12,1.0,0.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,25,12,1.0,0.0,791,6.673297967767654,4
Train,Hatchback,2019,2020-12-01,2020-12-31,26,12,2.0,0.0,791,6.673297967767654,4
